,bank_accounts_open,credit_cards_held,homes_owned,household_size,average_balance,q1_balance,q2_balance,q3_balance,q4_balance,income_level,credit_rating,reward_Air Miles,reward_Cash Back,reward_Points,mailer_type_Letter,mailer_type_Postcard,overdraft_protection_No,overdraft_protection_Yes,own_your_home_No,own_your_home_Yes
10989,2,1,1,5,889.5,91.0,1328.0,987.0,1152.0,2,2,1,0,0,1,0,1,0,1,0
10990,1,1,2,3,1228.5,1685.0,947.0,1283.0,999.0,0,1,1,0,0,0,1,0,1,0,1
10991,1,2,2,2,960.75,1977.0,1042.0,766.0,58.0,1,0,0,1,0,1,0,1,0,0,1
10992,1,2,1,5,1151.75,1914.0,1322.0,902.0,469.0,1,0,0,1,0,1,0,1,0,0,1
10993,1,1,1,3,796.75,607.0,992.0,779.0,809.0,1,2,0,1,0,0,1,1,0,1,0
10994,2,2,1,3,393.0,416.0,499.0,327.0,330.0,0,0,1,0,0,0,1,0,1,0,1
10995,1,1,2,4,1253.0,708.0,853.0,2030.0,1421.0,2,2,1,0,0,0,1,1,0,1,0
10996,2,2,1,3,1225.0,2160.0,1271.0,562.0,907.0,1,2,1,0,0,0,1,1,0,0,1
10997,2,3,1,5,1246.0,845.0,1315.0,1399.0,1425.0,2,0,0,0,1,0,1,1,0,0,1
10998,1,1,1,4,882.25,1422.0,1434.0,478.0,195.0,1,0,0,0,1,1,0,1,0,0,1
10999,1,2,2,3,766.75,947.0,980.0,539.0,601.0,1,0,0,0,1,0,1,1,0,0,1
11000,1,3,1,4,892.0,930.0,993.0,741.0,904.0,1,0,0,1,0,1,0,1,0,0,1
11001,1,1,1,5,1031.5,126.0,1573.0,1806.0,621.0,2,1,1,0,0,1,0,0,1,0,1
11002,1,1,1,2,1142.25,2102.0,1287.0,990.0,190.0,0,0,0,1,0,1,0,0,1,0,1
11003,1,2,1,3,737.5,716.0,662.0,651.0,921.0,2,2,0,0,1,1,0,1,0,1,0
11004,2,2,1,4,1747.75,1620.0,1864.0,1801.0,1706.0,0,2,1,0,0,0,1,0,1,1,0
11005,1,1,1,5,1362.5,1178.0,776.0,2010.0,1486.0,2,0,0,1,0,1,0,1,0,0,1
11006,1,1,1,3,117.75,57.0,380.0,16.0,18.0,1,0,0,1,0,1,0,0,1,0,1
11007,1,1,2,4,1063.5,1976.0,1405.0,728.0,145.0,0,2,0,0,1,0,1,0,1,1,0
11008,1,1,1,3,1484.75,1160.0,1860.0,1299.0,1620.0,0,0,1,0,0,1,0,1,0,0,1
11009,1,2,1,3,351.75,220.0,356.0,450.0,381.0,0,0,1,0,0,0,1,1,0,0,1
11010,1,1,2,3,924.0,1589.0,1393.0,531.0,183.0,1,0,0,1,0,1,0,1,0,0,1
11011,1,2,1,4,266.75,176.0,410.0,398.0,83.0,0,2,0,0,1,1,0,1,0,0,1
11012,1,1,1,4,998.25,1798.0,1083.0,884.0,228.0,1,2,0,0,1,1,0,1,0,0,1
11013,1,2,1,2,329.75,267.0,208.0,414.0,430.0,2,2,0,1,0,0,1,1,0,0,1
11014,1,3,1,4,946.25,1540.0,1181.0,994.0,70.0,0,2,0,1,0,0,1,1,0,0,1
11015,1,1,1,2,280.75,161.0,443.0,80.0,439.0,2,0,1,0,0,1,0,1,0,0,1
11016,2,1,1,3,688.5,646.0,503.0,980.0,625.0,2,0,0,1,0,0,1,0,1,0,1
11017,1,3,2,2,1033.25,1677.0,1110.0,626.0,720.0,1,0,0,0,1,0,1,1,0,0,1
11018,2,1,2,5,1097.5,665.0,1052.0,852.0,1821.0,1,1,0,0,1,1,0,1,0,0,1
11019,1,3,1,3,1164.0,561.0,1415.0,1341.0,1339.0,1,2,1,0,0,1,0,1,0,1,0
11020,1,3,2,3,1025.25,606.0,1224.0,975.0,1296.0,1,1,0,0,1,1,0,1,0,0,1
11021,1,2,2,3,315.75,380.0,332.0,398.0,153.0,2,1,0,0,1,0,1,1,0,1,0
11022,1,1,1,3,1005.25,1768.0,1307.0,815.0,131.0,0,2,0,0,1,0,1,1,0,1,0
11023,1,1,2,4,1147.0,370.0,515.0,1617.0,2086.0,2,0,0,1,0,0,1,1,0,1,0
11024,1,2,2,5,794.25,1463.0,924.0,422.0,368.0,1,0,0,0,1,0,1,1,0,0,1
11025,2,2,1,4,116.75,93.0,33.0,279.0,62.0,2,0,0,0,1,0,1,0,1,1,0
11026,1,2,1,1,895.75,637.0,1210.0,1280.0,456.0,0,2,0,1,0,0,1,1,0,0,1
11027,1,2,1,5,1050.75,1804.0,1465.0,657.0,277.0,1,0,1,0,0,1,0,0,1,1,0
11028,1,3,1,3,668.25,500.0,873.0,576.0,724.0,2,0,1,0,0,0,1,1,0,0,1
11029,1,1,1,5,1134.75,265.0,1416.0,2260.0,598.0,2,2,1,0,0,0,1,1,0,0,1
11030,1,2,1,4,907.0,1507.0,1379.0,727.0,15.0,0,2,0,0,1,0,1,1,0,0,1
11031,1,3,1,4,1404.75,796.0,1740.0,2025.0,1058.0,2,2,0,0,1,1,0,1,0,0,1
11032,1,1,1,4,1012.0,461.0,526.0,1725.0,1336.0,1,2,0,0,1,1,0,1,0,0,1
11033,1,2,2,3,1182.5,2138.0,1401.0,484.0,707.0,1,0,0,0,1,0,1,1,0,0,1
11034,1,2,1,2,1102.25,2047.0,940.0,817.0,605.0,1,1,0,1,0,0,1,1,0,1,0
11035,1,1,1,5,901.25,224.0,456.0,1528.0,1397.0,1,2,1,0,0,0,1,1,0,1,0
11036,1,2,1,5,1120.75,576.0,1650.0,1434.0,823.0,0,2,0,1,0,0,1,1,0,1,0
11037,1,2,1,3,1236.0,782.0,830.0,2113.0,1219.0,2,2,1,0,0,0,1,1,0,1,0
11038,1,3,1,2,738.5,817.0,564.0,577.0,996.0,2,0,0,0,1,1,0,1,0,0,1
11039,2,2,1,4,978.25,103.0,996.0,1129.0,1685.0,1,1,1,0,0,0,1,1,0,1,0
11040,1,1,1,3,749.5,162.0,993.0,1217.0,626.0,2,0,0,0,1,0,1,0,1,0,1
11041,1,2,2,4,1022.5,1425.0,607.0,1177.0,881.0,1,2,1,0,0,0,1,1,0,0,1
11042,1,3,2,4,1103.75,245.0,950.0,1130.0,2090.0,1,2,1,0,0,1,0,1,0,0,1
11043,1,2,1,5,1206.25,2175.0,1555.0,726.0,369.0,1,0,0,1,0,1,0,1,0,1,0
11044,1,1,1,4,749.25,586.0,799.0,997.0,615.0,1,0,0,0,1,1,0,0,1,0,1
11045,1,1,1,2,647.5,535.0,501.0,994.0,560.0,1,0,1,0,0,0,1,1,0,0,1
11046,1,3,1,4,1247.5,345.0,1679.0,1090.0,1876.0,2,0,1,0,0,1,0,1,0,1,0
11047,1,1,1,2,944.75,710.0,792.0,873.0,1404.0,0,0,0,1,0,0,1,1,0,1,0
11048,1,2,1,2,771.5,502.0,639.0,968.0,977.0,1,2,0,0,1,0,1,1,0,0,1
11049,1,3,1,5,1185.75,520.0,1323.0,1762.0,1138.0,1,2,0,0,1,1,0,1,0,1,0
11050,1,1,1,3,213.0,292.0,21.0,310.0,229.0,1,1,1,0,0,1,0,1,0,0,1
11051,1,2,1,5,937.5,1835.0,1018.0,820.0,77.0,1,0,0,1,0,1,0,1,0,0,1
11052,2,1,1,3,1182.5,805.0,841.0,1599.0,1485.0,1,1,0,0,1,0,1,1,0,1,0
11053,2,3,1,4,214.75,330.0,10.0,286.0,233.0,0,0,1,0,0,0,1,1,0,0,1
11054,1,1,1,4,1273.5,635.0,846.0,1488.0,2125.0,0,1,0,0,1,0,1,0,1,0,1
11055,1,1,1,3,863.5,667.0,877.0,921.0,989.0,1,1,0,1,0,1,0,1,0,1,0
11056,1,2,1,3,635.0,773.0,547.0,704.0,516.0,1,1,1,0,0,1,0,1,0,0,1
11057,1,2,1,3,623.25,516.0,651.0,521.0,805.0,1,0,1,0,0,0,1,1,0,1,0
11058,1,2,1,5,1168.75,1960.0,1497.0,1005.0,213.0,0,0,0,0,1,1,0,1,0,0,1
11059,1,2,1,3,1179.25,45.0,1679.0,1652.0,1341.0,1,0,0,0,1,1,0,1,0,0,1
11060,1,2,1,3,189.25,3.0,325.0,87.0,342.0,1,1,0,1,0,0,1,1,0,0,1
11061,1,3,1,3,254.5,496.0,11.0,159.0,352.0,1,1,0,0,1,0,1,1,0,1,0
11062,1,2,2,3,247.25,67.0,203.0,372.0,347.0,0,0,0,0,1,1,0,1,0,1,0
11063,1,3,1,2,757.75,680.0,763.0,615.0,973.0,1,0,0,0,1,0,1,1,0,0,1
11064,1,3,1,2,278.5,189.0,430.0,408.0,87.0,1,0,0,1,0,1,0,1,0,0,1
11065,1,1,1,5,891.5,630.0,559.0,1002.0,1375.0,2,0,0,0,1,0,1,0,1,0,1
11066,1,2,1,5,1166.0,287.0,1169.0,2027.0,1181.0,0,2,0,1,0,1,0,1,0,0,1
11067,1,2,1,4,739.75,869.0,547.0,839.0,704.0,1,2,0,0,1,0,1,1,0,0,1
11068,2,3,2,4,1200.0,1680.0,1316.0,1363.0,441.0,0,1,1,0,0,0,1,1,0,1,0
11069,1,1,1,4,825.25,471.0,1202.0,940.0,688.0,0,1,0,1,0,1,0,1,0,1,0
11070,1,2,1,3,1001.25,1945.0,999.0,633.0,428.0,1,2,1,0,0,1,0,1,0,0,1
11071,1,3,1,3,1104.0,677.0,1300.0,1502.0,937.0,0,0,0,1,0,1,0,0,1,0,1
11072,1,3,1,2,1057.25,822.0,826.0,1181.0,1400.0,2,1,0,1,0,1,0,1,0,0,1
11073,2,2,1,3,1290.5,2197.0,1297.0,1325.0,343.0,1,2,0,0,1,0,1,1,0,1,0
11074,1,1,2,2,1407.75,949.0,1032.0,1545.0,2105.0,2,0,0,0,1,1,0,1,0,0,1
11075,1,1,2,3,1117.75,1396.0,1122.0,1082.0,871.0,1,1,0,1,0,1,0,0,1,0,1
11076,2,2,1,1,335.75,415.0,421.0,422.0,85.0,2,1,0,1,0,1,0,1,0,0,1
11077,1,3,1,4,744.5,1311.0,868.0,622.0,177.0,1,2,0,1,0,0,1,1,0,0,1
11078,1,2,1,5,224.5,204.0,25.0,328.0,341.0,1,1,1,0,0,1,0,1,0,0,1
11079,2,1,1,4,280.5,481.0,138.0,158.0,345.0,2,2,1,0,0,0,1,1,0,1,0
11080,1,2,2,3,1130.5,1395.0,945.0,1156.0,1026.0,0,0,0,1,0,1,0,1,0,0,1
11081,1,2,1,3,1866.0,1730.0,1860.0,1958.0,1916.0,1,0,1,0,0,1,0,1,0,0,1
11082,1,3,1,5,953.0,625.0,1041.0,903.0,1243.0,1,0,1,0,0,1,0,1,0,0,1
11083,1,2,2,4,899.25,345.0,1046.0,1499.0,707.0,1,1,0,0,1,1,0,0,1,0,1
11084,1,2,1,3,1052.5,589.0,1246.0,1856.0,519.0,2,0,0,0,1,0,1,1,0,0,1
11085,2,4,1,2,221.5,426.0,175.0,60.0,225.0,1,2,1,0,0,1,0,0,1,0,1
11086,2,2,1,2,1332.5,1080.0,1590.0,1011.0,1649.0,1,1,0,0,1,0,1,1,0,0,1
11087,1,2,2,3,842.0,792.0,862.0,887.0,827.0,1,0,0,0,1,1,0,1,0,0,1
11088,1,1,1,3,1313.75,722.0,1400.0,1138.0,1995.0,2,2,0,1,0,0,1,1,0,0,1
11089,1,2,1,3,272.25,46.0,365.0,215.0,463.0,1,2,1,0,0,0,1,1,0,0,1
11090,1,3,1,1,1239.5,212.0,1273.0,2094.0,1379.0,2,0,1,0,0,1,0,1,0,1,0
11091,1,1,1,4,1188.5,181.0,1280.0,1471.0,1822.0,1,2,1,0,0,1,0,1,0,0,1
11092,1,2,1,3,607.75,519.0,732.0,627.0,553.0,0,0,0,0,1,1,0,0,1,0,1
11093,1,2,2,2,165.75,284.0,29.0,209.0,141.0,0,1,0,1,0,0,1,1,0,0,1
11094,1,2,1,3,1192.0,546.0,1018.0,1760.0,1444.0,2,1,0,1,0,0,1,1,0,1,0
11095,1,2,1,3,251.75,455.0,278.0,52.0,222.0,2,1,1,0,0,0,1,1,0,0,1
11096,1,3,1,5,946.5,236.0,439.0,1022.0,2089.0,1,2,0,1,0,0,1,1,0,0,1
11097,1,2,1,1,1151.0,1550.0,1260.0,1367.0,427.0,1,2,1,0,0,0,1,1,0,0,1
11098,1,3,1,4,243.75,323.0,188.0,275.0,189.0,1,1,0,0,1,1,0,0,1,0,1
11099,1,1,2,4,1188.25,589.0,1568.0,1439.0,1157.0,0,1,1,0,0,1,0,1,0,0,1
11100,1,2,1,5,940.75,357.0,440.0,2044.0,922.0,0,0,0,1,0,0,1,1,0,0,1
11101,1,3,2,5,1083.5,1668.0,1183.0,1268.0,215.0,1,1,0,1,0,1,0,1,0,0,1
11102,1,1,1,5,1211.0,921.0,1055.0,1162.0,1706.0,0,2,1,0,0,0,1,1,0,0,1
11103,2,1,1,4,1092.5,1949.0,1193.0,865.0,363.0,0,0,1,0,0,1,0,1,0,1,0
11104,2,2,1,3,907.0,1542.0,1396.0,680.0,10.0,2,1,0,0,1,1,0,0,1,0,1
11105,2,3,1,2,1227.0,1393.0,847.0,1147.0,1521.0,0,1,0,1,0,0,1,1,0,0,1
11106,1,2,1,3,314.5,175.0,262.0,421.0,400.0,0,2,0,0,1,0,1,1,0,0,1
11107,2,2,2,5,1104.5,184.0,1192.0,2069.0,973.0,0,2,1,0,0,1,0,1,0,0,1
11108,1,4,1,3,1017.5,1820.0,1246.0,589.0,415.0,2,2,0,0,1,1,0,1,0,0,1
11109,1,2,2,4,340.25,474.0,163.0,319.0,405.0,1,2,1,0,0,1,0,1,0,0,1
11110,1,2,1,5,1043.75,983.0,1283.0,1332.0,577.0,2,1,0,1,0,0,1,1,0,0,1
11111,1,2,1,5,1017.75,1918.0,1062.0,927.0,164.0,1,2,0,0,1,1,0,1,0,0,1
11112,1,1,1,3,852.0,1664.0,1200.0,513.0,31.0,0,1,1,0,0,0,1,0,1,0,1
11113,1,4,1,3,1263.75,1405.0,1512.0,1556.0,582.0,1,2,1,0,0,1,0,1,0,1,0
11114,1,1,1,5,741.75,759.0,687.0,617.0,904.0,1,2,0,0,1,0,1,1,0,1,0
11115,1,2,1,3,1285.75,589.0,1606.0,2193.0,755.0,1,1,0,1,0,0,1,1,0,1,0
11116,2,3,1,2,928.5,1692.0,1269.0,597.0,156.0,2,0,0,1,0,1,0,1,0,1,0
11117,1,2,1,4,1029.25,1772.0,956.0,944.0,445.0,2,2,0,0,1,0,1,1,0,1,0
11118,1,2,2,4,148.5,5.0,246.0,295.0,48.0,1,0,0,1,0,1,0,0,1,1,0
11119,1,1,1,3,327.75,321.0,457.0,177.0,356.0,1,2,0,1,0,0,1,1,0,0,1
11120,1,1,1,3,754.5,603.0,856.0,754.0,805.0,0,1,0,0,1,1,0,0,1,1,0
11121,1,1,2,2,1059.5,1506.0,1342.0,964.0,426.0,2,2,1,0,0,0,1,1,0,0,1
11122,1,2,2,6,731.5,658.0,759.0,589.0,920.0,1,2,0,1,0,1,0,1,0,0,1
11123,1,2,1,5,1100.5,121.0,981.0,1308.0,1992.0,2,2,0,0,1,0,1,1,0,0,1
11124,1,2,1,4,1005.0,137.0,706.0,1299.0,1878.0,1,0,1,0,0,0,1,1,0,0,1
11125,1,1,1,5,329.5,166.0,488.0,395.0,269.0,2,0,0,0,1,0,1,0,1,1,0
11126,1,2,1,3,140.75,32.0,30.0,103.0,398.0,0,1,0,1,0,0,1,1,0,0,1
11127,2,1,1,4,1230.5,1862.0,1577.0,1159.0,324.0,1,0,1,0,0,1,0,1,0,0,1
11128,2,1,1,4,865.5,136.0,548.0,1514.0,1264.0,1,2,1,0,0,1,0,1,0,1,0
11129,1,3,1,2,972.5,517.0,1563.0,1349.0,461.0,1,0,1,0,0,0,1,1,0,0,1
11130,1,2,1,3,1031.75,1633.0,1412.0,775.0,307.0,1,2,0,1,0,0,1,1,0,0,1
11131,1,3,1,3,753.0,532.0,912.0,927.0,641.0,1,2,1,0,0,0,1,1,0,0,1
11132,1,2,1,4,220.25,207.0,222.0,241.0,211.0,2,0,0,0,1,0,1,1,0,0,1
11133,1,3,1,5,952.75,111.0,1772.0,1248.0,680.0,0,1,1,0,0,0,1,1,0,0,1
11134,1,1,1,3,980.25,2154.0,877.0,737.0,153.0,2,1,1,0,0,1,0,1,0,1,0
11135,2,2,1,2,1131.75,412.0,1766.0,1575.0,774.0,1,1,0,0,1,1,0,1,0,0,1
11136,1,4,1,3,975.25,1415.0,551.0,852.0,1083.0,1,2,1,0,0,0,1,1,0,0,1
11137,1,2,1,5,1354.0,441.0,1838.0,1895.0,1242.0,1,0,1,0,0,0,1,1,0,0,1
11138,1,2,1,3,271.0,188.0,364.0,196.0,336.0,1,1,0,0,1,1,0,1,0,0,1
11139,2,2,1,1,1139.0,1973.0,1237.0,447.0,899.0,1,0,0,1,0,1,0,1,0,1,0
11140,1,2,1,2,387.75,210.0,451.0,467.0,423.0,1,1,0,1,0,0,1,1,0,0,1
11141,1,3,2,3,1157.5,952.0,1732.0,1417.0,529.0,1,1,1,0,0,0,1,1,0,0,1
11142,1,1,1,2,1232.25,1591.0,1780.0,1128.0,430.0,2,1,1,0,0,1,0,1,0,0,1
11143,1,2,2,5,1147.0,262.0,1583.0,1776.0,967.0,0,2,1,0,0,0,1,1,0,0,1
11144,2,1,1,2,837.0,982.0,920.0,587.0,859.0,1,1,0,1,0,0,1,1,0,1,0
11145,1,1,2,3,1150.0,1853.0,1445.0,781.0,521.0,0,0,1,0,0,1,0,1,0,0,1
11146,1,2,1,3,1127.5,842.0,957.0,2059.0,652.0,2,2,0,0,1,1,0,1,0,0,1
11147,2,2,1,2,128.25,136.0,13.0,11.0,353.0,0,0,0,1,0,1,0,1,0,0,1
11148,1,2,1,3,853.0,694.0,556.0,951.0,1211.0,1,1,0,1,0,1,0,1,0,1,0
11149,1,3,1,4,1134.0,1181.0,592.0,1962.0,801.0,2,0,1,0,0,0,1,0,1,0,1
11150,1,3,1,5,1078.5,1995.0,1368.0,654.0,297.0,2,2,0,1,0,1,0,1,0,1,0
11151,2,1,1,6,761.0,888.0,875.0,575.0,706.0,2,2,0,1,0,1,0,1,0,0,1
11152,1,3,1,3,931.75,123.0,1172.0,887.0,1545.0,1,1,0,0,1,1,0,1,0,0,1
11153,1,4,1,4,1123.5,132.0,1371.0,1367.0,1624.0,2,1,1,0,0,0,1,1,0,0,1
11154,1,2,1,4,1066.5,1801.0,993.0,461.0,1011.0,1,1,0,1,0,0,1,0,1,0,1
11155,1,3,1,3,1159.5,767.0,1735.0,1080.0,1056.0,1,1,0,0,1,1,0,1,0,0,1
11156,1,2,2,5,1131.75,166.0,871.0,2157.0,1333.0,2,2,0,0,1,0,1,1,0,1,0
11157,1,1,1,3,1156.25,566.0,1312.0,1912.0,835.0,2,2,0,0,1,1,0,1,0,0,1
11158,1,2,1,3,689.25,523.0,625.0,609.0,1000.0,0,2,0,0,1,1,0,1,0,0,1
11159,1,3,1,6,1084.5,1579.0,1642.0,564.0,553.0,1,2,1,0,0,1,0,1,0,0,1
11160,1,1,1,3,1045.5,67.0,674.0,1381.0,2060.0,1,0,1,0,0,0,1,0,1,0,1
11161,2,3,2,4,1399.25,2098.0,1478.0,1129.0,892.0,0,1,0,1,0,0,1,1,0,1,0
11162,1,2,2,4,1368.25,1086.0,1448.0,1812.0,1127.0,1,1,0,1,0,1,0,1,0,0,1
11163,1,1,2,6,1019.5,1497.0,1212.0,888.0,481.0,1,0,1,0,0,0,1,1,0,0,1
11164,1,1,1,4,886.75,322.0,639.0,1163.0,1423.0,1,2,0,0,1,1,0,1,0,0,1
11165,1,1,1,4,1108.5,642.0,1235.0,1939.0,618.0,0,2,0,1,0,1,0,0,1,1,0
11166,2,2,3,4,1290.25,842.0,940.0,2155.0,1224.0,2,0,0,0,1,1,0,1,0,1,0
11167,2,1,1,4,199.75,240.0,151.0,128.0,280.0,1,2,0,0,1,0,1,0,1,1,0
11168,1,1,1,5,231.25,412.0,137.0,286.0,90.0,1,0,0,0,1,0,1,1,0,1,0
11169,2,2,2,4,1040.5,432.0,1801.0,1078.0,851.0,2,0,0,0,1,1,0,1,0,0,1
11170,2,3,1,3,159.0,250.0,144.0,74.0,168.0,1,0,0,0,1,1,0,1,0,0,1
11171,2,1,1,4,1585.75,1416.0,1342.0,1723.0,1862.0,1,2,1,0,0,1,0,1,0,1,0
11172,1,2,2,5,1043.5,763.0,1061.0,1394.0,956.0,0,2,1,0,0,1,0,0,1,0,1
11173,1,2,1,3,276.25,136.0,382.0,177.0,410.0,1,0,1,0,0,1,0,1,0,0,1
11174,2,1,1,4,297.5,474.0,338.0,274.0,104.0,1,2,1,0,0,0,1,1,0,0,1
11175,2,3,1,6,1331.5,725.0,1077.0,1789.0,1735.0,1,1,0,0,1,1,0,1,0,1,0
11176,2,2,1,4,976.5,297.0,776.0,2067.0,766.0,0,2,0,1,0,0,1,1,0,0,1
11177,1,2,1,4,996.75,45.0,1327.0,1512.0,1103.0,2,1,1,0,0,0,1,1,0,0,1
11178,1,3,2,3,659.0,761.0,553.0,522.0,800.0,2,1,0,1,0,1,0,1,0,0,1
11179,2,2,1,5,775.5,940.0,700.0,905.0,557.0,0,2,0,1,0,1,0,1,0,0,1
11180,1,2,1,4,996.5,1444.0,1772.0,500.0,270.0,2,0,0,1,0,0,1,1,0,0,1
11181,1,2,1,3,1267.75,983.0,1344.0,1115.0,1629.0,1,1,1,0,0,0,1,1,0,0,1
11182,2,3,1,3,1297.75,215.0,1092.0,1792.0,2092.0,1,2,0,0,1,0,1,1,0,0,1
11183,1,1,1,5,145.75,103.0,221.0,182.0,77.0,1,2,0,0,1,1,0,1,0,0,1
11184,1,1,1,3,1645.0,1806.0,1639.0,1605.0,1530.0,2,0,0,0,1,1,0,1,0,1,0
11185,1,2,2,1,1053.5,1913.0,1490.0,663.0,148.0,1,2,0,0,1,1,0,1,0,0,1
11186,2,3,1,4,1051.5,263.0,628.0,1390.0,1925.0,2,1,0,1,0,1,0,1,0,1,0
11187,1,3,1,2,887.0,685.0,833.0,1219.0,811.0,1,2,0,1,0,0,1,1,0,1,0
11188,1,3,1,3,1033.0,1425.0,1274.0,664.0,769.0,1,1,0,1,0,0,1,1,0,1,0
11189,1,1,1,5,1187.25,957.0,1682.0,1424.0,686.0,0,1,1,0,0,1,0,1,0,1,0
11190,1,3,2,6,700.5,785.0,556.0,915.0,546.0,0,0,0,1,0,0,1,0,1,0,1
11191,2,1,2,3,792.0,645.0,752.0,999.0,772.0,1,2,0,1,0,0,1,1,0,1,0
11192,2,2,2,5,1148.5,704.0,502.0,1924.0,1464.0,1,1,0,1,0,1,0,1,0,0,1
11193,2,1,1,4,968.0,274.0,1300.0,1381.0,917.0,1,0,1,0,0,1,0,1,0,0,1
11194,1,1,1,3,1038.25,906.0,1424.0,1328.0,495.0,1,0,0,1,0,0,1,1,0,0,1
11195,1,1,1,3,1048.0,872.0,972.0,1455.0,893.0,2,1,0,0,1,1,0,1,0,0,1
11196,1,1,2,4,1249.0,928.0,729.0,1553.0,1786.0,0,1,0,1,0,1,0,0,1,0,1
11197,1,2,1,3,704.25,664.0,833.0,718.0,602.0,0,2,0,1,0,0,1,0,1,0,1
11198,1,1,2,4,987.5,1730.0,1110.0,712.0,398.0,0,0,0,1,0,0,1,1,0,1,0
11199,1,1,1,2,1009.0,1757.0,1467.0,579.0,233.0,0,0,0,1,0,0,1,1,0,0,1
11200,1,4,1,2,1423.25,1886.0,1698.0,1216.0,893.0,0,1,0,1,0,0,1,1,0,0,1
11201,1,2,1,3,1528.0,1145.0,1490.0,1778.0,1699.0,1,2,0,1,0,0,1,0,1,1,0
11202,1,2,1,3,914.0,1593.0,1309.0,687.0,67.0,2,0,1,0,0,0,1,1,0,0,1
11203,2,2,2,4,1050.75,208.0,996.0,1782.0,1217.0,0,2,1,0,0,0,1,1,0,1,0
11204,1,1,3,2,1119.25,1361.0,1604.0,504.0,1008.0,1,2,0,1,0,0,1,1,0,1,0
11205,1,3,2,2,1202.0,287.0,975.0,2091.0,1455.0,1,1,1,0,0,0,1,1,0,0,1
11206,3,1,1,3,1160.5,1436.0,678.0,1029.0,1499.0,1,0,0,1,0,0,1,1,0,0,1
11207,1,4,2,4,952.25,1781.0,1156.0,727.0,145.0,1,2,0,1,0,0,1,0,1,0,1
11208,1,4,2,2,920.0,1235.0,1377.0,1002.0,66.0,1,2,0,1,0,0,1,1,0,0,1
11209,1,2,1,5,1188.25,2010.0,1624.0,547.0,572.0,2,1,0,0,1,0,1,1,0,0,1
11210,1,3,2,4,813.5,986.0,839.0,786.0,643.0,0,2,0,1,0,1,0,1,0,1,0
11211,2,2,1,3,1736.75,1855.0,1688.0,1862.0,1542.0,1,0,1,0,0,1,0,1,0,0,1
11212,1,1,2,5,1287.75,906.0,1810.0,1635.0,800.0,1,0,1,0,0,0,1,0,1,1,0
11213,1,2,1,5,805.0,954.0,812.0,855.0,599.0,2,2,0,0,1,0,1,1,0,1,0
11214,1,1,1,4,1215.75,1382.0,1533.0,1244.0,704.0,2,0,0,1,0,0,1,1,0,1,0
11215,1,3,1,3,687.0,823.0,520.0,789.0,616.0,0,1,0,0,1,0,1,1,0,0,1
11216,1,1,1,2,1025.75,197.0,994.0,2034.0,878.0,1,2,1,0,0,0,1,0,1,0,1
11217,1,1,2,3,1170.25,340.0,536.0,1758.0,2047.0,1,1,0,0,1,1,0,1,0,0,1
11218,1,2,1,5,938.25,450.0,924.0,1784.0,595.0,2,1,0,1,0,0,1,1,0,0,1
11219,1,2,2,4,898.0,1461.0,1220.0,415.0,496.0,1,0,0,1,0,0,1,0,1,1,0
11220,2,1,1,2,1079.0,1912.0,1496.0,633.0,275.0,0,1,0,0,1,0,1,0,1,0,1
11221,1,2,1,2,1344.75,1933.0,1314.0,1352.0,780.0,0,2,0,0,1,0,1,1,0,0,1
11222,1,1,2,4,715.75,967.0,656.0,677.0,563.0,0,2,1,0,0,1,0,1,0,0,1
11223,1,3,1,4,1277.75,467.0,1633.0,2132.0,879.0,2,1,1,0,0,0,1,1,0,1,0
11224,3,1,1,3,1032.5,1921.0,1263.0,819.0,127.0,0,1,0,0,1,1,0,1,0,1,0
11225,1,1,1,4,911.5,243.0,1170.0,1422.0,811.0,1,0,0,0,1,1,0,1,0,0,1
11226,1,1,1,4,1279.5,978.0,903.0,1560.0,1677.0,1,2,1,0,0,0,1,0,1,0,1
11227,1,3,1,4,1175.25,8.0,1280.0,2019.0,1394.0,2,1,0,1,0,0,1,1,0,0,1
11228,1,2,1,4,920.25,1631.0,1099.0,538.0,413.0,1,2,0,0,1,1,0,1,0,1,0
11229,2,2,1,2,529.0,50.0,529.0,895.0,642.0,0,0,0,0,1,0,1,1,0,1,0
11230,2,3,2,4,1114.25,983.0,453.0,1464.0,1557.0,0,1,0,0,1,1,0,1,0,1,0
11231,1,3,1,4,1153.25,1144.0,947.0,2047.0,475.0,0,2,0,0,1,0,1,1,0,0,1
11232,3,2,1,2,1048.25,1872.0,1188.0,966.0,167.0,1,2,1,0,0,0,1,0,1,0,1
11233,1,2,1,4,1124.25,453.0,1022.0,1812.0,1210.0,2,1,1,0,0,0,1,1,0,0,1
11234,1,1,1,5,661.25,586.0,806.0,706.0,547.0,2,1,1,0,0,0,1,1,0,1,0
11235,2,1,2,4,1338.25,877.0,1262.0,1569.0,1645.0,1,2,0,0,1,0,1,1,0,1,0
11236,1,1,1,4,1053.25,491.0,726.0,1375.0,1621.0,0,1,0,1,0,0,1,1,0,0,1
11237,2,1,1,4,1264.75,191.0,1797.0,1874.0,1197.0,0,2,1,0,0,1,0,1,0,0,1
11238,1,3,1,3,1126.5,1835.0,1303.0,989.0,379.0,1,2,0,1,0,0,1,1,0,1,0
11239,2,1,1,3,1253.5,811.0,569.0,2055.0,1579.0,0,0,0,1,0,0,1,1,0,0,1
